customer_id,age,sex,employment_type,employment_years,monthly_income,cibil_score,past_loans,on_time_payments,late_payments,defaults,existing_loans,existing_emi,credit_utilization,dti_ratio,bank_balance,savings_balance,new_loan_amount,loan_duration_months,loan_purpose,identity_verified,address_verified,employment_verified,background_verified,collateral_available,credit_risk
CUST103849,33,female,salaried,11.5,42900,720,4,90,2,0,2,1700.0,0.773,0.102,82600.0,49600.0,96300,36,vehicle,1,1,1,1,1,1
CUST103850,53,female,salaried,11.2,36800,719,2,43,1,0,3,4400.0,0.52,0.243,189400.0,58500.0,163200,36,home,1,1,1,1,0,0
CUST103851,52,male,self_employed,7.9,97300,764,2,46,0,0,1,11400.0,0.419,0.257,186100.0,117800.0,490900,36,medical,1,1,1,1,1,1
CUST103852,43,female,self_employed,8.4,68900,766,6,103,5,0,0,8100.0,0.479,0.142,138800.0,60300.0,100000,60,home,1,1,1,1,1,1
CUST103853,48,female,salaried,5.2,45000,679,3,62,1,0,1,13600.0,0.289,0.367,300600.0,86800.0,175300,60,personal,1,1,1,1,1,0
CUST103854,48,female,self_employed,7.7,58400,702,2,42,4,0,2,12900.0,0.243,0.36,192600.0,104600.0,293400,36,education,1,1,1,1,0,0
CUST103855,61,male,salaried,19.0,48900,747,8,130,6,0,2,19200.0,0.526,1.5,214000.0,156900.0,325200,6,personal,1,1,1,1,0,1
CUST103856,27,male,salaried,2.3,40500,638,1,12,3,0,0,13100.0,0.246,0.488,90700.0,77200.0,239900,36,home_improvement,1,1,0,1,1,0
CUST103857,21,male,contract,3.6,40500,662,3,50,4,0,1,3500.0,0.182,1.227,210700.0,124600.0,277200,6,consumer,1,0,1,1,0,0
CUST103858,47,male,business,12.0,70300,716,3,58,2,0,5,19500.0,0.333,0.336,93700.0,22900.0,147900,36,personal,1,1,1,1,0,1
CUST103859,35,male,salaried,5.5,22800,705,4,64,4,0,3,0.0,0.395,1.079,28200.0,7900.0,147600,6,home,1,1,1,1,0,0
CUST103860,35,male,self_employed,3.9,65400,682,7,91,7,0,1,19200.0,0.711,0.481,123000.0,53500.0,220100,18,vehicle,1,1,1,1,1,0
CUST103861,52,male,salaried,1.6,43200,604,7,93,12,0,2,6200.0,0.453,0.413,260700.0,163300.0,209900,18,personal,1,1,1,1,1,0
CUST103862,23,male,salaried,7.3,48500,743,4,90,2,0,1,8900.0,0.264,0.26,43300.0,30100.0,265600,72,vehicle,1,1,1,1,0,1
CUST103863,43,male,salaried,8.1,31700,644,0,0,0,0,0,9500.0,0.127,0.454,60000.0,52200.0,234400,48,personal,1,1,1,1,1,0
CUST103864,37,male,salaried,6.9,33600,685,3,61,5,0,1,10100.0,0.26,0.882,192700.0,103100.0,234400,12,home,1,1,1,1,1,0
CUST103865,58,male,salaried,2.9,83600,706,1,13,2,0,0,10400.0,0.068,0.257,277500.0,88100.0,265900,24,personal,1,0,0,1,1,1
CUST103866,47,male,salaried,9.9,65600,682,5,71,4,0,2,16400.0,0.371,0.38,191800.0,138000.0,307100,36,personal,1,1,1,1,0,0
CUST103867,63,male,business,5.9,75800,727,1,13,0,0,3,7700.0,0.49,0.204,113100.0,29800.0,185600,24,personal,1,1,1,1,0,1
CUST103868,47,female,self_employed,7.9,33200,667,2,32,2,0,2,14400.0,0.596,0.528,150900.0,73200.0,75000,24,vehicle,1,1,1,1,0,0
CUST103869,21,female,self_employed,5.0,62100,722,1,10,0,0,5,9000.0,0.391,0.303,257200.0,98600.0,353000,36,business,1,1,1,1,0,0
CUST103870,34,female,self_employed,14.6,44700,761,1,16,0,0,1,12400.0,0.319,0.37,275200.0,,99600,24,business,1,1,1,1,1,1
CUST103871,43,male,salaried,7.8,95800,687,2,20,0,0,1,16300.0,0.082,0.316,240100.0,202700.0,504600,36,consumer,1,1,1,1,0,1
CUST103872,41,female,contract,10.3,62300,787,7,109,3,0,5,24500.0,0.35,0.45,94000.0,38300.0,168200,48,home,1,1,1,1,1,1
CUST103873,23,female,salaried,3.5,70300,646,0,0,0,0,3,8500.0,0.413,0.289,457300.0,227300.0,565700,48,home,1,1,1,1,1,0
CUST103874,35,female,business,1.1,36100,632,4,55,5,0,0,8500.0,0.545,0.324,69900.0,61500.0,231200,72,consumer,1,1,0,1,0,0
CUST103875,30,female,contract,12.9,22700,698,5,46,4,0,2,8300.0,0.643,0.459,14800.0,12700.0,153000,72,home_improvement,1,1,1,1,0,0
CUST103876,42,male,salaried,9.0,37200,694,3,48,3,0,0,900.0,0.429,0.115,144100.0,36800.0,122100,36,home,1,1,1,1,0,1
CUST103877,37,female,contract,15.2,37200,725,4,73,3,0,1,7500.0,0.334,0.334,178300.0,88700.0,59300,12,education,1,1,1,1,0,1
CUST103878,56,male,salaried,11.0,64200,692,5,107,8,0,0,18300.0,0.378,0.407,175800.0,151900.0,376800,48,personal,1,1,1,1,1,1
CUST103879,49,male,salaried,3.2,31900,641,4,55,5,0,1,6100.0,0.514,0.463,69400.0,41600.0,208300,24,home,1,1,0,1,1,0
CUST103880,49,female,business,11.8,46300,725,2,19,1,0,0,15300.0,0.514,0.437,180200.0,52000.0,177500,36,home_improvement,1,1,1,1,0,0
CUST103881,52,male,business,14.1,47000,679,2,21,1,0,2,5800.0,0.567,0.178,287100.0,177400.0,91700,36,home_improvement,1,1,1,1,1,1
CUST103882,41,female,self_employed,8.2,136100,716,2,29,1,0,2,14800.0,0.213,0.15,523000.0,409200.0,405200,72,education,1,1,1,1,0,1
CUST103883,36,female,self_employed,2.6,67400,705,5,102,8,0,2,6100.0,0.216,0.202,283500.0,214300.0,449100,60,business,1,1,1,1,0,1
CUST103884,29,male,contract,8.7,111300,722,1,12,1,0,0,28600.0,0.232,0.284,735600.0,205600.0,144300,48,education,1,1,1,1,1,1
CUST103885,37,male,salaried,4.1,76100,678,1,20,3,0,2,20400.0,0.22,0.426,377500.0,293000.0,431800,36,personal,1,1,1,1,0,0
CUST103886,31,male,salaried,6.5,62800,679,2,18,2,0,2,17400.0,0.452,0.445,215700.0,64500.0,252700,24,home_improvement,1,1,1,1,1,0
CUST103887,39,female,salaried,2.5,37600,683,2,36,2,0,1,6900.0,0.466,0.232,203200.0,130100.0,65400,36,home,1,1,1,1,1,0
CUST103888,55,male,self_employed,3.3,56700,628,4,72,8,0,0,11900.0,0.205,0.291,192300.0,65700.0,276900,60,vehicle,1,1,1,1,0,0
CUST103889,62,male,contract,12.3,54000,706,3,35,1,0,4,21000.0,0.726,0.525,39700.0,29200.0,352400,48,medical,1,1,1,1,1,0
CUST103890,33,male,business,2.4,63000,748,0,0,0,0,3,20600.0,0.317,0.462,277200.0,169100.0,307300,36,personal,1,1,1,1,0,0
CUST103891,36,male,salaried,8.0,35900,707,2,42,2,0,2,13000.0,0.217,0.557,20900.0,10300.0,251600,36,home,1,1,1,1,1,0
CUST103892,52,male,contract,6.4,25900,756,3,60,3,0,1,5200.0,0.439,0.291,174600.0,118600.0,28000,12,vehicle,1,1,1,1,0,1
CUST103893,61,male,contract,2.1,82400,612,3,59,7,0,1,10900.0,0.488,0.244,344800.0,119900.0,332000,36,home,1,1,1,1,1,0
CUST103894,27,female,contract,6.5,57400,716,4,43,1,0,1,5900.0,0.784,0.189,355100.0,107000.0,238500,48,home,1,1,0,1,0,0
CUST103895,42,female,salaried,5.6,30300,638,3,66,3,0,1,2200.0,0.473,0.326,82900.0,19800.0,92200,12,personal,1,1,1,1,0,0
CUST103896,27,female,salaried,1.2,44000,702,4,70,2,1,1,7400.0,0.474,0.214,50200.0,10900.0,72600,36,home_improvement,1,0,1,0,0,0
CUST103897,35,male,salaried,1.3,69300,649,2,41,7,0,0,19800.0,0.229,0.455,306900.0,240200.0,422800,36,vehicle,1,1,1,1,0,0
CUST103898,58,female,salaried,14.0,58700,750,3,55,2,0,1,11500.0,0.466,0.403,372900.0,170500.0,145600,12,vehicle,1,1,0,1,1,1
CUST103899,39,male,salaried,5.7,33300,663,3,54,6,0,0,2800.0,0.304,0.406,158200.0,34700.0,192800,18,personal,1,1,1,1,1,0
CUST103900,50,female,salaried,23.2,127100,737,3,35,1,0,3,6800.0,0.644,0.135,831900.0,353400.0,371300,36,medical,1,1,1,1,1,1
CUST103901,42,male,salaried,12.0,212700,777,0,0,0,0,2,54000.0,0.555,0.399,1479800.0,1084300.0,1476900,48,personal,1,0,1,1,1,1
CUST103902,27,female,self_employed,8.2,68200,708,3,54,3,0,0,11300.0,0.571,0.182,318800.0,209400.0,39400,36,medical,1,1,1,1,1,1
CUST103903,44,female,salaried,2.0,60300,662,2,28,2,0,0,9400.0,0.184,0.23,259100.0,65900.0,160700,36,personal,1,1,1,1,1,0
CUST103904,61,male,salaried,8.7,49700,698,3,62,10,0,1,17000.0,0.339,0.427,242500.0,162300.0,203600,48,business,1,1,0,1,0,0
CUST103905,59,male,salaried,4.0,65600,626,3,62,4,0,1,18100.0,0.473,0.338,388700.0,333300.0,146600,36,business,1,1,1,1,0,0
CUST103906,59,male,salaried,7.6,43900,736,2,23,1,0,0,8400.0,0.629,0.277,254800.0,149200.0,90500,24,personal,1,1,1,1,0,1
CUST103907,29,male,salaried,5.1,25600,629,2,34,6,0,1,1500.0,0.252,0.085,126400.0,39800.0,40900,60,personal,1,1,1,1,1,0
CUST103908,45,female,salaried,4.3,16900,634,0,0,0,0,0,4300.0,0.337,0.35,32300.0,8800.0,38900,24,business,1,1,1,1,0,0
CUST103909,21,male,business,1.9,22200,659,6,62,4,0,3,1300.0,0.543,0.203,8200.0,2100.0,153900,48,personal,1,1,1,1,1,0
CUST103910,37,female,contract,2.8,42600,640,2,20,0,0,2,8900.0,0.328,0.257,13400.0,3200.0,99200,48,home,1,1,1,1,1,0
CUST103911,46,male,salaried,7.2,57900,699,1,23,1,0,1,400.0,0.244,0.145,374500.0,230500.0,383400,48,personal,1,1,1,1,0,1
CUST103912,31,female,self_employed,9.5,62000,807,3,36,0,0,2,11400.0,0.257,0.322,334800.0,123600.0,308100,36,vehicle,1,1,1,1,1,1
CUST103913,65,male,business,7.3,82500,738,4,81,3,0,0,25000.0,0.207,0.468,519000.0,464600.0,490400,36,personal,1,0,1,1,1,1
CUST103914,36,male,self_employed,8.5,62200,685,6,125,7,0,1,16800.0,0.257,0.408,387200.0,327600.0,411600,48,home,1,1,1,0,1,0
CUST103915,49,male,self_employed,6.8,45200,735,4,73,3,0,3,11800.0,0.312,0.488,176900.0,146000.0,369700,36,vehicle,1,1,1,1,0,0
CUST103916,52,male,salaried,5.2,55100,711,3,40,5,0,0,6800.0,0.429,0.232,50700.0,32600.0,357500,60,business,1,1,1,1,1,1
CUST103917,34,female,contract,21.1,51000,687,2,32,6,0,0,4200.0,0.157,0.105,128900.0,75400.0,70800,60,business,1,1,1,1,1,1
CUST103918,30,female,contract,6.8,39700,634,4,61,3,0,1,4600.0,0.466,0.308,171100.0,142900.0,183000,24,personal,1,1,1,1,1,0
CUST103919,21,female,self_employed,2.2,51200,698,1,15,0,0,0,11400.0,0.103,0.254,277200.0,173200.0,114000,72,vehicle,1,1,1,1,0,1
CUST103920,54,female,salaried,11.6,36800,676,3,52,2,0,3,3300.0,0.465,0.313,155100.0,123700.0,197600,24,home_improvement,1,1,1,1,1,0
CUST103921,30,male,self_employed,5.1,72700,671,0,0,0,0,1,3900.0,0.266,0.26,438100.0,239800.0,359500,24,personal,1,1,1,1,1,0
CUST103922,64,male,business,13.6,43900,803,0,0,0,0,0,0.0,0.047,0.084,206700.0,87100.0,176300,48,personal,1,1,1,1,1,1
CUST103923,42,male,salaried,8.3,33300,609,0,0,0,0,1,7000.0,0.303,1.262,56900.0,23500.0,210100,6,education,1,1,1,1,1,0
CUST103924,53,female,contract,6.6,66500,700,2,38,4,0,1,5400.0,0.41,0.216,265700.0,110900.0,323800,36,medical,1,1,1,1,1,1
CUST103925,28,female,salaried,20.9,52200,709,1,17,3,0,2,0.0,0.172,0.352,180100.0,155200.0,330900,18,personal,1,1,1,1,0,1
CUST103926,24,female,self_employed,3.0,35800,678,1,19,0,0,1,3800.0,0.208,0.122,139000.0,84200.0,20000,36,education,1,1,1,1,0,0
CUST103927,64,male,salaried,3.0,101100,712,1,17,0,0,0,31500.0,0.227,0.449,299900.0,244800.0,501900,36,vehicle,1,1,1,1,0,1
CUST103928,32,female,business,1.7,39100,679,0,0,0,0,3,3600.0,0.362,0.178,79100.0,18800.0,202300,60,vehicle,1,1,1,1,0,0
CUST103929,22,male,salaried,5.5,59000,629,3,32,7,0,1,17500.0,0.619,0.391,131100.0,71400.0,334300,60,education,1,1,1,1,0,0
CUST103930,26,male,salaried,4.0,56400,613,5,97,8,0,5,8500.0,0.382,0.243,113200.0,51600.0,186700,36,vehicle,1,1,1,1,0,0
CUST103931,60,male,self_employed,5.1,96100,713,4,90,2,0,2,9100.0,0.487,0.18,635600.0,132300.0,391200,48,personal,0,1,0,1,0,0
CUST103932,47,male,salaried,3.9,32400,716,4,77,3,0,2,10400.0,0.192,0.401,183100.0,83200.0,125100,48,vehicle,1,1,1,1,0,0
CUST103933,49,male,salaried,3.6,59500,635,1,12,2,0,1,18100.0,0.685,0.435,165200.0,48800.0,280200,36,vehicle,1,1,1,1,0,0
CUST103934,32,male,salaried,5.7,71300,633,3,63,9,0,0,4500.0,0.631,0.08,157700.0,104700.0,57100,48,vehicle,1,1,1,1,1,0
CUST103935,59,male,salaried,6.9,73300,653,6,127,11,0,1,19100.0,0.316,0.414,377200.0,280000.0,405000,36,personal,1,1,1,1,0,1
CUST103936,34,male,business,5.0,21400,694,5,79,6,0,1,0.0,0.075,0.141,89100.0,78700.0,109000,36,home,1,1,1,1,1,1
CUST103937,22,female,contract,9.0,47800,664,2,23,1,0,3,12000.0,0.332,0.453,173200.0,80300.0,231600,24,home_improvement,1,1,1,1,0,0
CUST103938,22,female,salaried,2.5,68600,638,3,28,2,0,1,17700.0,0.289,0.413,389700.0,180300.0,383700,36,consumer,1,1,1,1,0,0
CUST103939,56,male,salaried,8.3,16000,682,4,55,1,0,2,0.0,0.296,0.115,11900.0,4900.0,88200,48,personal,1,1,1,1,1,0
CUST103940,49,female,self_employed,6.6,80300,738,6,98,4,0,2,28800.0,0.161,0.452,333200.0,193600.0,271000,36,vehicle,1,1,1,1,0,1
CUST103941,29,female,self_employed,3.1,43000,686,3,40,2,1,2,9600.0,0.253,0.254,63200.0,18100.0,96000,72,education,1,1,1,1,1,0
CUST103942,51,male,self_employed,4.6,30300,727,2,37,1,0,4,9000.0,0.7,0.502,80400.0,56600.0,148800,24,home_improvement,1,1,1,1,1,0
CUST103943,54,female,contract,7.1,222300,839,1,16,0,0,2,23700.0,0.896,0.176,337500.0,291900.0,1112600,72,home_improvement,1,1,1,1,1,1
CUST103944,46,male,business,0.7,89100,724,3,52,2,0,2,24300.0,0.329,0.535,535100.0,440100.0,561200,24,business,1,1,1,0,0,1
CUST103945,49,female,self_employed,4.0,110000,703,4,40,0,0,3,14000.0,0.259,0.367,104500.0,55100.0,316900,12,business,1,1,1,1,0,1
CUST103946,25,male,business,9.8,93000,803,4,50,2,0,1,31200.0,0.066,0.569,329600.0,249000.0,521200,24,consumer,1,1,1,1,1,1
CUST103947,57,male,contract,12.5,144400,752,2,29,1,0,1,26500.0,0.586,0.382,308400.0,72200.0,686200,24,vehicle,1,1,1,1,1,1
CUST103948,52,male,business,1.8,70800,740,6,64,2,0,1,19200.0,0.384,0.756,168800.0,116400.0,411800,12,vehicle,1,1,1,1,1,0
CUST103949,26,male,contract,5.6,30100,677,3,53,7,0,1,8200.0,0.175,0.559,110000.0,41000.0,206900,24,personal,1,1,1,1,1,0
CUST103950,62,male,business,4.3,93700,720,0,0,0,0,0,19000.0,0.097,0.295,56100.0,15600.0,622000,72,home_improvement,1,1,1,1,0,1
CUST103951,64,male,salaried,3.9,67600,654,2,34,2,0,1,19800.0,0.566,0.369,61400.0,22200.0,308800,60,business,1,1,1,1,0,0
CUST103952,61,male,salaried,3.6,33200,689,1,17,0,0,1,3100.0,0.612,0.293,160100.0,38700.0,238400,36,personal,1,1,1,1,0,0
CUST103953,38,female,salaried,8.6,31300,739,4,54,2,0,2,13900.0,0.287,0.506,27900.0,14000.0,92300,48,business,1,1,1,1,0,1
CUST103954,64,male,salaried,14.0,24900,672,3,51,3,1,1,3600.0,0.394,0.536,48200.0,17900.0,175500,18,home,1,1,1,1,1,0
CUST103955,47,male,salaried,5.7,104900,750,7,90,1,0,1,37000.0,0.506,0.503,358400.0,100500.0,566100,36,vehicle,1,1,1,1,1,1
CUST103956,60,male,contract,11.8,68800,756,1,12,1,0,2,3700.0,0.265,0.201,116400.0,100700.0,365200,36,medical,1,1,1,1,1,1
CUST103957,59,male,salaried,6.9,63000,727,0,0,0,0,1,23800.0,0.066,0.453,204900.0,78400.0,113100,24,consumer,1,1,1,1,1,1
CUST103958,52,male,contract,3.4,77200,635,3,65,7,1,2,25000.0,0.316,0.421,186100.0,39300.0,359900,48,medical,1,1,1,1,1,0
CUST103959,23,male,salaried,5.7,92200,631,0,0,0,0,3,25300.0,0.321,0.307,180200.0,63500.0,107900,36,vehicle,1,1,1,1,0,0
CUST103960,28,male,business,8.3,48400,710,2,25,1,0,2,13700.0,0.36,0.446,336700.0,170100.0,284200,36,business,1,1,0,0,1,0
CUST103961,53,male,self_employed,2.8,43900,681,3,59,4,0,3,7400.0,0.529,0.263,179200.0,134300.0,149300,36,business,1,1,1,1,0,0
CUST103962,65,female,salaried,4.7,86700,693,2,18,2,0,1,29900.0,0.261,0.373,156600.0,57600.0,116700,48,medical,1,1,1,1,0,1
CUST103963,25,male,salaried,12.7,45700,728,4,36,4,0,0,15900.0,0.386,0.381,249500.0,190500.0,55100,36,medical,1,1,1,1,1,1
CUST103964,30,female,self_employed,3.7,141800,666,2,40,4,0,1,41200.0,0.368,0.435,810500.0,639300.0,492700,24,education,1,1,1,1,0,1
CUST103965,26,male,self_employed,3.3,71700,684,1,16,1,0,1,9900.0,0.298,0.189,252200.0,182500.0,260800,72,home_improvement,1,0,1,1,1,0
CUST103966,38,male,self_employed,6.2,40200,718,3,69,3,0,1,12500.0,0.267,0.49,140200.0,98900.0,259600,36,business,1,1,1,1,1,1
CUST103967,52,male,salaried,5.9,89500,636,1,15,1,0,1,17800.0,0.101,0.262,558100.0,241300.0,341300,60,consumer,1,1,0,1,1,0
CUST103968,63,female,salaried,4.5,79600,727,4,71,1,0,1,20700.0,0.492,0.376,593200.0,282400.0,444000,48,personal,1,1,1,0,0,1
CUST103969,33,female,self_employed,7.0,68200,628,4,60,4,1,3,15400.0,0.357,0.839,205600.0,180000.0,502000,12,home,1,1,1,1,0,0
CUST103970,65,male,contract,10.0,37300,743,2,33,3,0,2,7100.0,0.384,0.5,131200.0,47200.0,277200,24,home,1,1,1,1,0,0
CUST103971,41,female,self_employed,4.6,21700,599,2,20,6,0,0,8800.0,0.41,0.482,127500.0,94700.0,79900,48,home,1,1,1,0,1,0
CUST103972,34,male,self_employed,6.6,41200,718,3,36,3,0,1,12700.0,0.366,0.388,267900.0,72400.0,118700,36,business,1,1,1,1,1,1
CUST103973,56,male,salaried,3.0,48700,660,0,0,0,0,3,4300.0,0.426,0.147,268800.0,158100.0,137400,48,home_improvement,1,1,1,1,0,0
CUST103974,63,male,salaried,6.7,20900,674,3,54,6,0,0,0.0,0.48,0.043,91600.0,56000.0,32700,36,personal,1,1,1,1,1,0
CUST103975,34,male,salaried,3.9,70000,671,2,44,0,0,0,700.0,0.254,0.368,287600.0,137600.0,300900,12,business,1,1,1,1,1,0
CUST103976,28,male,salaried,3.6,47800,714,3,58,5,1,3,15600.0,0.297,0.441,121600.0,41700.0,198100,36,personal,1,1,0,0,1,0
CUST103977,38,male,salaried,12.7,195800,699,1,10,1,0,0,7700.0,0.412,0.298,516100.0,255400.0,913000,18,business,1,1,1,1,1,1
CUST103978,31,female,self_employed,7.7,91600,686,6,67,5,0,1,14800.0,0.325,0.234,184300.0,90200.0,239300,36,business,1,1,1,1,0,0
CUST103979,30,male,salaried,3.5,36200,723,2,34,4,0,1,7800.0,0.536,0.227,48000.0,14500.0,25400,60,business,1,0,1,1,0,0
CUST103980,23,male,salaried,15.1,36700,691,3,45,3,0,1,9300.0,0.326,0.624,141700.0,104600.0,163100,12,home_improvement,1,1,1,1,1,1
CUST103981,33,female,salaried,3.5,99400,676,3,44,1,0,1,0.0,0.729,0.044,596800.0,154100.0,157200,36,personal,1,1,1,1,0,0
CUST103982,51,male,salaried,0.6,54300,723,3,42,0,0,0,16800.0,0.238,0.616,46300.0,11000.0,399400,24,personal,1,1,1,1,1,1
CUST103983,57,male,salaried,6.6,67000,655,4,44,4,0,4,0.0,0.385,0.113,271100.0,217300.0,136400,18,home,1,1,1,1,0,0
CUST103984,24,male,business,10.8,49000,715,3,66,3,0,0,11000.0,0.329,0.246,261400.0,112800.0,61900,60,home,1,1,1,1,1,1
CUST103985,25,male,salaried,6.5,87200,617,1,19,3,1,2,16700.0,0.752,0.216,444700.0,217600.0,129500,60,consumer,1,1,1,1,1,0
CUST103986,45,male,salaried,2.5,34800,751,3,40,2,0,0,8000.0,0.241,0.315,170900.0,121000.0,176700,60,personal,1,0,1,1,1,1
CUST103987,56,male,salaried,4.3,83400,723,1,23,1,0,1,30100.0,0.73,0.527,253700.0,196900.0,498800,36,education,1,1,1,1,0,0
CUST103988,40,female,salaried,1.5,96800,731,4,63,1,1,1,19100.0,0.221,0.319,116200.0,35900.0,566400,48,vehicle,1,1,1,1,1,1
CUST103989,52,male,salaried,7.2,75700,687,1,10,0,0,0,14600.0,0.12,0.95,329700.0,123800.0,343900,6,vehicle,1,1,1,1,1,1
CUST103990,34,male,self_employed,4.6,82300,652,1,17,2,0,0,17500.0,0.414,0.318,249800.0,87200.0,311300,36,home_improvement,1,0,1,1,1,0
CUST103991,26,male,self_employed,8.0,94400,754,2,34,0,0,1,9400.0,0.493,0.246,134300.0,69100.0,331400,24,personal,1,1,1,0,1,1
CUST103992,53,female,self_employed,2.6,88500,661,3,58,5,0,2,19000.0,0.247,0.38,24300.0,18800.0,352000,24,consumer,1,1,1,1,1,0
CUST103993,59,female,salaried,8.0,70600,640,4,82,6,0,1,20500.0,0.074,0.403,208600.0,125700.0,475400,60,business,1,1,1,1,0,0
CUST103994,49,female,salaried,4.5,45900,652,7,70,7,0,0,6200.0,0.15,0.155,208600.0,112400.0,33100,36,education,1,1,1,1,0,0
CUST103995,58,male,salaried,10.5,45200,706,6,117,3,0,1,4700.0,0.397,0.132,47800.0,24000.0,45500,36,home,1,1,1,1,0,1
CUST103996,36,male,salaried,3.0,115700,669,2,45,3,0,0,40300.0,0.224,0.386,428700.0,152400.0,158800,36,personal,1,1,1,1,0,0
CUST103997,48,male,salaried,6.1,44000,698,0,0,0,0,0,10300.0,0.314,0.389,94300.0,27200.0,245600,36,personal,1,1,1,1,0,0
CUST103998,30,male,salaried,5.7,61900,706,2,34,4,0,0,11200.0,0.349,0.235,361100.0,91800.0,202400,60,home_improvement,1,1,1,1,1,1
CUST103999,39,male,self_employed,12.6,64500,756,6,77,1,0,3,14900.0,0.484,0.355,148400.0,104900.0,480700,60,home_improvement,1,1,1,1,0,1
CUST104000,58,female,business,3.5,31200,688,3,53,4,0,0,3900.0,0.287,0.307,199300.0,85500.0,102200,18,personal,1,1,1,1,1,0
CUST104001,39,male,salaried,5.8,40900,630,2,18,4,0,0,6100.0,0.223,0.312,147400.0,70500.0,240400,36,vehicle,1,1,1,1,1,0
CUST104002,50,male,salaried,6.1,33400,643,4,34,6,0,1,9100.0,0.734,0.434,152400.0,118200.0,194300,36,home,1,1,1,1,1,0
CUST104003,62,male,business,5.9,53400,741,0,0,0,0,1,17200.0,0.62,0.376,304900.0,216100.0,69100,24,consumer,1,1,0,1,1,0
CUST104004,65,male,salaried,6.4,23100,677,2,25,1,0,1,0.0,0.588,0.047,159000.0,56200.0,38900,36,consumer,1,1,1,1,1,0
CUST104005,44,female,salaried,8.6,45900,642,4,39,1,0,2,13300.0,0.36,0.366,230000.0,116200.0,84400,24,business,1,1,1,1,1,0
CUST104006,29,female,salaried,9.7,48300,636,5,82,8,0,1,6900.0,0.47,0.181,322500.0,153800.0,109400,60,business,1,1,0,1,0,0
CUST104007,30,male,salaried,5.4,37700,655,3,41,7,1,3,100.0,0.52,0.122,198800.0,80100.0,216500,48,home,1,1,1,1,1,0
CUST104008,64,female,business,5.6,94100,709,7,139,8,0,0,27100.0,0.247,0.336,568400.0,510500.0,215000,48,personal,1,1,1,1,0,1
CUST104009,61,female,salaried,8.8,35600,654,4,42,2,0,1,12200.0,0.495,0.437,110900.0,42100.0,160900,48,home,1,1,1,1,1,0
CUST104010,63,female,salaried,10.6,93600,751,2,45,1,0,0,17200.0,0.306,0.365,229200.0,59200.0,610500,36,medical,1,1,1,1,1,1
CUST104011,28,male,salaried,4.0,65000,709,3,46,2,0,0,16800.0,0.207,0.421,146400.0,75200.0,381300,36,business,1,1,1,1,0,1
CUST104012,62,female,self_employed,5.0,66500,760,0,0,0,0,0,16000.0,0.525,0.565,76700.0,56900.0,388600,18,consumer,1,1,1,1,1,1
CUST104013,47,male,salaried,1.7,47300,725,2,35,1,0,2,6100.0,0.17,0.238,316600.0,148000.0,92800,18,home,1,1,1,1,0,1
CUST104014,40,female,salaried,7.2,59000,668,4,47,1,0,2,10600.0,0.763,0.818,355600.0,300500.0,451600,12,personal,1,1,1,1,0,0
CUST104015,46,male,self_employed,10.1,32800,773,4,39,1,0,0,8800.0,0.162,0.357,206300.0,66000.0,209900,72,medical,1,1,1,1,0,1
CUST104016,56,male,contract,9.9,44300,645,4,81,7,0,3,6900.0,0.386,0.373,205300.0,76500.0,115500,12,home_improvement,1,1,0,1,1,0
CUST104017,51,female,salaried,2.8,63900,706,3,42,3,0,1,18000.0,0.428,0.559,256000.0,58100.0,318900,18,personal,1,1,1,1,1,0
CUST104018,42,female,salaried,4.1,64200,689,2,24,4,0,2,16700.0,0.401,0.578,422900.0,308600.0,122600,6,business,1,1,1,1,0,0
CUST104019,27,female,salaried,4.3,43300,700,4,86,2,0,1,0.0,0.516,0.227,60100.0,27000.0,235900,24,education,1,1,1,1,1,0
CUST104020,57,female,salaried,13.6,56300,788,1,12,0,0,0,10600.0,0.124,0.289,361600.0,233500.0,273100,48,consumer,1,1,1,1,0,1
CUST104021,35,male,salaried,2.1,50700,723,3,33,3,0,0,11900.0,0.265,0.296,226000.0,165500.0,224800,72,vehicle,1,0,1,1,1,1
CUST104022,32,male,business,4.9,55600,765,1,11,0,0,1,6100.0,0.513,0.154,29600.0,23300.0,88200,36,personal,1,1,1,1,1,1
CUST104023,27,female,salaried,12.7,51700,765,3,39,0,0,2,3300.0,0.609,0.176,207800.0,56700.0,348600,60,vehicle,1,1,1,1,0,1
CUST104024,55,male,self_employed,6.3,30600,674,4,58,6,0,1,11000.0,0.488,0.543,176500.0,117300.0,202300,36,personal,1,1,0,1,1,0
CUST104025,50,male,salaried,5.4,78700,682,3,35,4,0,0,13400.0,0.322,0.294,77600.0,20500.0,350400,36,home,1,1,1,1,1,1
CUST104026,28,female,salaried,7.3,42700,729,1,15,0,0,0,5900.0,0.574,0.341,195100.0,96200.0,311100,36,home,1,1,1,1,0,1
CUST104027,55,female,contract,3.9,77400,623,4,57,3,0,1,15600.0,0.428,0.386,420800.0,89600.0,515200,36,personal,1,1,1,1,0,0
CUST104028,34,male,salaried,11.2,33700,734,6,64,2,0,3,11700.0,0.293,0.478,85200.0,19100.0,211700,48,home_improvement,1,1,1,1,1,0
CUST104029,52,female,contract,7.8,109800,744,2,36,2,0,1,43800.0,0.317,0.455,57800.0,35300.0,293800,48,business,1,1,1,1,0,1
CUST104030,40,male,salaried,10.5,38300,627,1,12,0,0,2,5600.0,0.162,0.203,203700.0,167800.0,130200,60,personal,1,1,1,1,1,0
